date,equal,markov,capital_w
2013-07-08,-0.030764056567069948,-0.02199615274723732,-0.0007648824343546349
2013-07-09,0.0030462959407717835,-0.03710992227005569,4.844672317906738e-05
2013-07-10,0.027691238169811987,0.030657082344702484,0.0006650176681885693
2013-07-11,0.03663587377089101,-8.07772312016456e-09,0.0010672787546625075
2013-07-12,-0.013763163487772661,-0.006711409470871873,-0.0004237495495384017
2013-07-15,0.019137671228193997,-0.006756542917646874,0.0004886926740840141
2013-07-16,0.008992637800545886,-0.040816320106102276,0.00017507925978064832
2013-07-17,-0.016625182301384153,0.014183928698648861,-0.00047231648112181933
2013-07-18,-0.00904221024579844,0.013986005412293657,-0.0002994807151276296
2013-07-19,-0.019185477185373705,0.0827579964585734,-0.0005396198047412156
2013-07-22,0.012289541193561697,0.01910828061919312,0.0002790157932496415
2013-07-23,0.02579613603491762,-0.01249998774191714,0.0007135902345866997
2013-07-24,0.001450443389469064,1.0528853323741073e-10,3.829580551202538e-05
2013-07-25,-0.010239222187384071,-0.05696202704723429,-0.0002615760685969219
2013-07-26,-0.004489234893610609,0.040268455686602665,-0.0001650267662923396
2013-07-29,-0.019852324454639268,-0.09677419381089307,-0.0005102559298208991
2013-07-30,0.00318103289945156,-0.007142857129483134,9.189449679958126e-05
2013-07-31,0.00200385202994382,-0.014272699742522755,9.186152420822071e-06
2013-08-01,0.025362320805275926,0.07352941260010634,0.0006502051954135081
2013-08-02,0.0015989382909979504,-0.011375329203817895,2.1056283849391785e-06
2013-08-05,0.015263314624018429,0.0068493150684931,0.00040891335796260173
2013-08-06,0.011037671625778133,0.028263230518723474,0.0003171671803128646
2013-08-07,-0.006776979787047673,-0.07432432533824541,-0.00021645850972807176
2013-08-08,0.0016191951851805542,0.0,6.04681836809769e-05
2013-08-09,0.003291828516107926,-0.02189780986275905,0.0001146158232436947
2013-08-12,0.01924902982163081,-0.007462682384621639,0.0005550878312781102
2013-08-13,0.0056403423219660055,0.01503759563315931,9.191467890157524e-05
2013-08-14,-0.002268465504442795,-0.0179028132992327,-8.687830691658148e-05
2013-08-15,-0.010178473339237626,-0.006944743897136237,-0.0003082768248897362
2013-08-16,-0.013118018683626711,-0.055944056217229345,-0.00028969598078637374
2013-08-19,0.014593590243079432,0.0779569892473117,0.00035950820764219795
2013-08-20,-0.003260764583907042,0.014705884178910236,-0.00013527786685580103
2013-08-21,0.002354577863155866,-0.014492753662165495,1.4086142722058876e-05
2013-08-22,0.0026148673994143023,0.0735294147766174,8.290528981008482e-06
2013-08-23,-0.0019803515646561417,-0.00684931508011659,-7.833442454956933e-05
2013-08-26,0.02178114236166365,0.041379320809008954,0.0006272191011522615
2013-08-27,0.007603519502778262,0.0252631578947368,0.00014552612009461913
2013-08-28,-0.006250059177523917,-0.019230771972820863,-0.0001512455308250859
2013-08-29,-0.004134853304262577,-0.03921568721776243,-0.00012440181576965924
2013-08-30,-0.006087971869670792,-0.05208333404995438,-0.00015511429127838138
2013-09-02,0.0068813919399152434,0.014925374584339885,0.00023573062093710698
2013-09-03,0.012909216981903185,0.04411764709863015,0.0003382077586142788
2013-09-04,0.001095543409818154,0.0070422536195041165,2.9229970166997907e-06
2013-09-05,-0.0015569111585756377,0.06293706293323235,-7.682766750728596e-05
2013-09-06,0.006658289971454376,0.0264227642276422,0.00017916433689803756
2013-09-09,0.01962122336021134,0.058441559324343244,0.0006928599165638428
2013-09-10,0.008965490649543438,-0.0517928286852589,0.0002779874973278794
2013-09-11,0.0011149834254529547,-0.06249999990070337,2.4965253474200365e-05
2013-09-12,0.0043726508268110515,-0.0277777777777776,0.00012864500171408714
2013-09-13,0.0007452051108017023,0.06707317120970038,-3.899161307893044e-05
2013-09-16,-0.0006016084950978698,-0.005714286080488132,-1.482027810012636e-05
2013-09-17,-0.016069662503966825,0.04022988464839556,-0.0005050513756619954
2013-09-18,0.004909158568297737,0.00028621366663900816,9.61130388303919e-05
2013-09-23,0.017460327238680087,0.027909584406052165,0.0005704668688991871
2013-09-24,-0.0031520614746558895,-0.03260869566765059,-6.905598125748089e-05
2013-09-25,-0.005334510721959797,0.022471909753533647,-0.000190755047352094
2013-09-26,-0.01564352764611214,-0.03344364934303347,-0.0004417414214834626
2013-09-27,0.0030464011637697805,-0.016949152490376436,9.118912585249167e-05
2013-09-30,0.008818532616257624,0.07471264613695544,0.00022383931102602173
2013-10-08,0.014020444691522175,0.06417112409531649,0.00035725439230063755
2013-10-09,0.0077093277336679955,0.035175879397681,0.00019074769467893315
2013-10-10,-0.005391684455949724,-0.07834507042250285,-0.00020137568560025013
2013-10-11,0.016373722313460296,-0.018348604068472194,0.0005110763919861725
2013-10-14,0.0070529846186684975,-0.028037382463832135,0.0001467789777939733
2013-10-15,-0.0017226244106060965,-0.03365384615142515,-6.408046593286818e-05
2013-10-16,-0.01977430094214844,-0.007514138566395699,-0.0005429040617393965
2013-10-17,-0.0036470543898730018,0.003783725045739662,-0.00016441634455169595
2013-10-18,0.00606049717145146,0.05882352948803058,0.0001776868652443579
2013-10-21,0.0238749720941301,0.08333333486916826,0.0006896158547439243
2013-10-22,-0.011397911075337552,-0.09743589826410055,-0.00038682494027815386
2013-10-23,-0.016615041678019637,-0.08806896917111892,-0.0005219086605967136
2013-10-24,-0.003910978495872882,0.023391812827471672,-0.00014983725479240885
2013-10-25,-0.01879953353691034,-0.0542168674698794,-0.0006049118597439388
2013-10-28,0.002854883583293662,0.018987341938498672,0.00011308595400589489
2013-10-29,-0.006649518240270671,0.043478260368037924,-5.5405617350510206e-05
2013-10-30,0.015295371805164944,0.05357143056746402,0.00043354566147651687
2013-10-31,-0.013077085807787723,-0.0499490316004075,-0.0004966972212303233
2013-11-01,0.003212004953188332,-0.026824034334760872,0.00015537213805637493
2013-11-04,-0.00030026412508400084,0.01323042998897235,-4.2560546513892415e-05
2013-11-05,0.006408753686456523,0.03699673558216001,0.00013362907543218737
2013-11-06,-0.009511036009543911,-0.022727273439706604,-0.0003665860973061358
2013-11-07,-0.011098289737582125,-0.03078556263270122,-0.0003015541806889781
2013-11-08,-0.012726101050596817,-0.017964072893406687,-0.00038090153879304816
2013-11-11,0.00797114987558463,-0.012195121944633413,0.0002025616094689396
2013-11-12,0.009517679856967753,0.0061728398982056195,0.00024160071541074152
2013-11-13,-0.01733632500994869,0.024165707710010486,-0.0005564826614958788
2013-11-14,0.012387258956049087,0.03086420235702809,0.0003317063471712805
2013-11-15,0.018986236898294484,0.03592814556034479,0.0005192537834090584
2013-11-18,0.026783641140924908,0.028901736542233877,0.0008097648898183678
2013-11-19,-0.0034070364519540332,-0.011235954897924255,-0.00015159375604002285
2013-11-20,0.006663243902071923,-0.011363636250619754,0.0001526885679023819
2013-11-21,-0.004372192430071012,0.00617919651574229,-0.00013479706403596745
2013-11-22,-0.0041222615848684335,-0.012453300124601349,-0.00012895204029022387
2013-11-25,-0.00038620772641510923,0.004219369493879669,-4.1089198764958796e-05
2013-11-26,0.002724148385376538,0.03151260504204397,4.715462132132936e-05
2013-11-27,0.011570754237470322,0.0024600246058240744,0.00036474328374811284
2013-11-28,0.01023810705427047,0.012269938647182604,0.0003192885749058092
2013-11-29,0.004274291805231418,0.0009680542110383796,6.46767733682352e-05
2013-12-02,-0.027244897562983216,-0.04932301740822672,-0.0005825939102700489
2013-12-03,0.01451044048841677,0.04973118265278328,0.0004381257258188997
2013-12-04,0.012986423617558987,-0.011523687554612435,0.00038012949669244097
2013-12-05,-0.0027039663487071356,-0.031088080990378016,-7.194120780938951e-05
2013-12-06,-0.004358021285167706,-0.047,-0.0001578436041302531
2013-12-09,0.004054100146487849,-0.014884979454267842,4.300548330872369e-05
2013-12-10,0.00361361258023956,0.0041710114702819,5.8018560238314554e-05
2013-12-11,-0.011494743257756863,0.008010680126176147,-0.00039211964121511574
2013-12-12,0.001656093674293393,-0.0283018867924529,2.04205300489088e-05
2013-12-13,0.0014516783777698422,0.034165566035514065,1.0496118430795907e-05
2013-12-16,-0.015862991411667932,0.011001100110008967,-0.0005133148723167338
2013-12-17,-0.004168787693958441,-0.015233949945610052,-0.00014522924217465205
2013-12-18,-0.0005504674060891981,-0.004420008801194168,-2.2335479742598927e-05
2013-12-19,-0.008124640788940722,0.03394255874584826,-0.0002304333241891606
2013-12-20,-0.020461129320604066,-0.03409090912956652,-0.0006455963068616443
2013-12-23,0.0038385328748742472,-0.06444251811702313,0.00017372550588627878
2013-12-24,0.004725362289356764,-0.010540174416428122,0.00012216575013364157
2013-12-25,0.011778325137037313,0.04660452580197908,0.00028768950956284883
2013-12-26,-0.01610012770071799,0.0,-0.0004548970779317367
2013-12-27,0.018003890110645765,0.02290076383480409,0.0004727858157923525
2013-12-30,0.001249517898865644,0.03855721393476252,-2.435798184723694e-05
2013-12-31,0.009898928976417984,-0.002120330288309587,0.00031900155481990927
2014-01-02,0.0023555634702048718,0.0031858993659810687,3.7837644675535974e-05
2014-01-03,-0.00794474335455531,0.02330508474581005,-0.0002649385932814417
2014-01-06,-0.024086368799829203,-0.04043715849441273,-0.0007007420224729904
2014-01-07,0.003705164912266037,0.0239179954441917,6.62414978068792e-05
2014-01-08,0.0022568960785938528,0.0523560071746755,7.13804067006582e-05
2014-01-09,-0.008952166653121551,-0.028729281774772276,-0.0002616615786986385
2014-01-10,-0.011816434832491703,-0.0568828213879408,-0.00028233823226342153
2014-01-13,-0.0033371742738888877,-0.0205066344993966,-0.00012974663830446996
2014-01-14,0.013756633262991052,0.0160098522167486,0.00032858078655082716
2014-01-15,0.003568984571220649,0.1006060606060608,8.310442679875573e-05
2014-01-16,0.00044503051694352316,0.0242290748898679,-1.1139447722131699e-05
2014-01-17,-0.012964630591461192,-0.0161290322580645,-0.0003869541705506528
2014-01-20,-0.006785430524293123,-0.0502732240437158,-0.00027121417074722976
2014-01-21,0.010775410885994959,0.0241657077100114,0.0002796198367645978
2014-01-22,0.02752811077475749,0.10000000005610755,0.0007504310914387959
2014-01-23,0.0005154151126535272,0.0051072523012736975,-1.4232452646962557e-05
2014-01-24,0.010040760989414624,0.0091463414634147,0.0002498749001707392
2014-01-27,-0.006555651084051493,0.0050352467287223274,-0.0003066561137200682
2014-01-28,0.0011465504334678038,0.0070140280561121,5.297601663372252e-05
2014-01-29,0.00785958606140435,-0.003980099375236093,0.00017828346001240032
2014-01-30,-0.008104586624481921,-0.028971029186790394,-0.00028564170306464415
2014-02-07,0.009687498699452268,0.0401234567901231,0.00024116097284528624
2014-02-10,0.027209055660053747,0.10013531826188278,0.0007930641213614076
2014-02-11,0.004297417258910683,0.052890528905536215,8.520376625638329e-05
2014-02-12,0.006735054101259354,-0.04556074764536549,0.0001396696166398272
2014-02-13,-0.010424922661233248,-0.09914320695315076,-0.0003149342934650165
2014-02-14,0.012305536076542244,0.050271730042908504,0.00030618476214403975
2014-02-17,0.013164256179186496,0.06033631257999325,0.000348314591990165
2014-02-18,-0.009116109027460963,-0.014778325173641858,-0.0003418960176850942
2014-02-19,0.008794110105940665,-0.009505097372127328,0.00025753918186296977
2014-02-20,-0.009558869468452197,0.04421326371960096,-0.0002622332263917739
2014-02-21,-0.008405664605908799,0.03203159443274869,-0.00027717395855857027
2014-02-24,-0.010756382476398365,-0.004849655676792493,-0.0004278566977659636
2014-02-25,-0.028790371637651125,-0.057504876287840685,-0.0008599044612690187
2014-02-26,0.005291736418052893,0.0297397769516729,0.00011281323104867714
2014-02-27,-0.00971848971991593,-0.0866425992779782,-0.0002413560664677217
2014-02-28,0.011043759717668054,0.015810276703330642,0.0002994001041347726
2014-03-03,0.01094399189799483,-0.04150453907206838,0.0002523527562558421
2014-03-04,-0.0023786555179486843,-0.0541271984568516,-0.0001194827177754323
2014-03-05,-0.005329600938578365,0.0028612303290413,-0.0001958870572177188
2014-03-06,0.0013433249853107775,-0.032810270788518996,1.6241948502648977e-05
2014-03-07,0.0012970989218051977,0.10029498525173286,2.1443836391728037e-05
2014-03-10,-0.032903054621385916,-0.0522788203758162,-0.0008957464240432844
2014-03-11,0.001859672411565803,-0.060820367314787224,5.9976119508881974e-05
2014-03-12,-0.0014586790745570771,0.0015060242809829445,-5.160176990145152e-05
2014-03-13,0.01443995079320119,0.0431137724550898,0.0004004654943158503
2014-03-14,-0.004559417963887711,0.0229621125143513,-0.00018858403575485936
2014-03-17,0.01563340449596992,0.027063599464824655,0.0003933417391384804
2014-03-18,0.0011708101200441896,0.03162055336365902,-2.7137115346604705e-05
2014-03-19,-0.004038143080591121,-0.024265644955356224,-0.0001946506333775156
2014-03-20,-0.02023373478749312,-0.0416666666666668,-0.0006143882330933864
2014-03-21,0.02302644236825384,-5.283174671518221e-10,0.0006793622453366029
2014-03-24,0.007119997421085026,4.5864461356761043e-10,0.0001566802190773222
2014-03-25,-0.0001404163187127839,-1.4072321597349471e-11,4.963844260207883e-06
2014-03-26,0.0011170576457608954,-5.018756725154239e-13,5.953713535321697e-05
2014-03-27,-0.012667153296141851,1.4449201287148754e-10,-0.00032386791118421687
2014-03-28,-0.010699028987210627,-0.10077707444322206,-0.00021837153920193457
2014-03-31,-0.0032891434593797773,1.1683097680489095e-12,-5.715845333676159e-05
2014-04-01,0.010946437717697294,-0.0989810771470158,0.00027451689629872625
2014-04-02,0.0008541566516215807,-0.10016155089007518,6.439373386469909e-05
2014-04-03,-0.0037430397683040338,-0.0359066427289048,-0.00013775510571191577
2014-04-04,0.01073187093994082,0.0,0.0003301831122284714
2014-04-08,0.016524358167778554,-0.02420856609883687,0.0005495090370563673
2014-04-09,0.005762219735497919,0.0438931297709923,0.00011529548710719968
2014-04-10,0.013922804856911887,0.0987202925045704,0.0003877276524762574
2014-04-11,-0.0031652201674860587,-0.0299500831946755,-8.702086513916405e-05
2014-04-14,0.001810128742609714,0.03602058319374279,2.85782609483437e-05
2014-04-15,-0.011330770586027732,0.0132450331125828,-0.0003965823308256514
2014-04-16,-0.000821282725675993,-0.0228758169934639,-3.598563078177544e-05
2014-04-17,-0.0008593460994303174,-0.008361204014513767,-3.4925573638814233e-05
2014-04-18,0.001699253334010285,0.010118043846889751,4.210461679075239e-05
2014-04-21,-0.014574678855892477,-0.03171953255440292,-0.00041338807179595795
2014-04-22,9.09116440666939e-05,0.0310344827586208,1.992588580287522e-05
2014-04-23,-0.0010992769030925757,0.0033444816053509,-6.225929917705279e-05
2014-04-24,-0.004919590402596051,-0.02166666667199066,-0.0001142712534850657
2014-04-25,-0.014777850585676244,0.0,-0.00034937630544902847
2014-04-28,-0.020001480316221704,0.0,-0.0005202930230026904
2014-04-29,0.01018521347294922,1.305802129757439e-11,0.00026889029394674513
2014-04-30,0.003990558667980751,0.003407155030157869,7.539926311460537e-05
2014-05-05,0.005010950892263508,0.07300509315673408,0.00010049367090903418
2014-05-06,0.003939599947447931,-0.00949367080032848,7.97902422018648e-05
2014-05-07,-0.010723444511705827,0.023961657665769756,-0.00034678223938822085
2014-05-08,-0.0002686974877896098,-0.043681747270376756,-1.5191764797178655e-05
2014-05-09,-0.0053588889096431525,-0.027732463302231645,-0.0001502486610105606
2014-05-12,0.021850964571893425,0.018456375901596114,0.0006110881783355931
2014-05-13,-0.001721423572871405,-0.002883506293758613,-8.349461755672514e-05
2014-05-14,-0.0005769436783227606,0.03600654664119433,-7.151829828143094e-06
2014-05-15,-0.014773302008339751,-0.02369668248316035,-0.0003811814552323625
2014-05-16,-0.000694167230888074,0.02750809061491476,-3.428737212276879e-05
2014-05-19,-0.009253918709143685,0.011023622013596038,-0.00029170257928684356
2014-05-20,0.0022757057790401803,0.007788161994488107,3.989880730239208e-05
2014-05-21,0.011520697379664921,1.0491419426101783e-12,0.0003156159571363077
2014-05-22,-0.0014453437110393064,-2.3921899871647917e-13,-5.4182202815169604e-05
2014-05-23,0.00978434417408593,3.3591874869023423e-10,0.00025816287814606616
2014-05-26,0.007561373232393816,2.4668967599541116e-09,0.00019261238406721943
2014-05-27,-0.004109290849994222,-2.669253339575071e-12,-0.00010763938612271502
2014-05-28,0.01367767152907424,0.10046367852348023,0.0003635700035790689
2014-05-29,-0.008792133552865976,-0.0042134831530453495,-0.00020776110433510907
2014-05-30,0.0026156105599909655,-0.047954866006476686,8.561414587633992e-05
2014-06-03,-0.0030832419138489033,-0.010370370379491666,-0.00011827123932315039
2014-06-04,-0.007837302590450209,-0.02095808384086228,-0.00022782875357443247
2014-06-05,0.01043956285614032,0.03669724772114721,0.0002886352090358216
2014-06-06,-0.004678134264813395,-0.02802359916476243,-0.0001449169189229495
2014-06-09,-0.0020241897883011774,0.025796661606602652,-3.938641661065018e-05
2014-06-10,0.013220776154261543,0.019230769241562494,0.00037120964977649905
2014-06-11,0.002823686530448571,0.09869375907074066,4.0754903342237665e-05
2014-06-12,-0.0016506367902363634,-6.227994813670865e-12,-5.4570233356679535e-05
2014-06-13,0.011150617077613867,-0.01585204753239936,0.00031072274861461765
2014-06-16,0.00741673273937626,0.03892617450953859,0.0002188969902046352
2014-06-17,-0.009891233831952263,-0.04263566048959617,-0.0003055126172899549
2014-06-18,-0.005976324149508237,0.009446693633734578,-0.00016427054651095273
2014-06-19,-0.021440070315437224,-0.022727272743293583,-0.0005631538650184996
2014-06-20,0.00675064022210614,0.00957592539192048,0.00018521134697532988
2014-06-23,0.005154036570037695,0.012195121957852497,8.143731517076775e-05
2014-06-24,0.006567166086651274,0.04149933066216647,0.000189449677546099
2014-06-25,-0.005670727781154425,-0.0038560413853553016,-0.0001548296111123537
2014-06-26,0.01066479644556803,0.03354838710345333,0.0002720419170049445
2014-06-27,0.005027079864452896,-0.00873907615465604,0.00010140726079890062
2014-06-30,0.009106103209987042,0.015113350141498779,0.00025203416833119755
2014-07-01,0.0031809703133281447,0.038461538468222714,6.706995993051289e-05
2014-07-02,0.005967516183547211,0.002389499804699064,0.0001531175352937558
2014-07-03,0.00517205342967631,-0.00238378941687862,0.00015471628241632703
2014-07-04,-0.0011916627896246665,0.033452807644299525,-4.2137623083117714e-05
2014-07-07,-0.000962212391295185,0.006936416163642879,-4.2073437639331704e-05
2014-07-08,0.004965220110409257,-0.0022962112465497618,0.00012134474313308024
2014-07-09,-0.015027493705666596,-0.03682393556523742,-0.00045421382006771526
2014-07-10,-0.0014282156459521043,-0.041816009558774334,-8.290669391936809e-05
2014-07-11,0.007982322715605797,0.024271844649823272,0.00021117513008910339
2014-07-14,0.014177091650361014,-0.004739336484853093,0.0003676944183145689
2014-07-15,0.0018338333396403295,0.015873015879052117,2.4018140164008946e-05
2014-07-16,-0.006665936763075573,0.006249999976269874,-0.00015387192128674134
2014-07-17,-0.005385846211786849,-0.020186335409418384,-0.00019052091661909937
2014-07-18,0.0037822340999132853,-0.004754358160055311,9.243674142026106e-05
2014-07-21,0.0008992715155446069,-0.00955414011814175,2.813071053050871e-05
2014-07-22,0.013158973758802822,0.004823151129520501,0.00036974612184207257
2014-07-23,-0.003553941827340983,-0.014399999999916846,-6.577265466733233e-05
2014-07-24,0.007010316909412174,0.016233766233671534,0.00029174222078268055
2014-07-25,0.012491028262877134,0.01916932907607756,0.000373303516463165
2014-07-28,0.023230491462656013,0.0799373040394515,0.0007177229597840678
2014-07-29,0.005194565158657594,-0.01741654571342693,0.00014363006037461994
2014-07-30,0.0007220019616532617,-3.131101305993477e-12,2.1920899257095858e-05
2014-07-31,0.009852245330047867,0.001477104894545519,0.000308550903925556
2014-08-01,-0.008522591827562723,-0.02507374631592284,-0.0002412132859740152
2014-08-04,0.016765234867744578,0.015128593563679099,0.0005259115838138597
2014-08-05,0.0023869186087863642,0.0298062593038297,-1.1316095523921277e-05
2014-08-06,0.002096311605000881,-0.008683068005480306,3.995478588356363e-05
2014-08-07,-0.010464958444622599,-4.330704362591045e-11,-0.00039159680977661785
2014-08-08,0.004352219572117681,-0.008645533094858172,0.00010661214289042065
